psy_code,top5_mean,total_mean,weighted_mean,weighted_mean_Normalization,reg_date,purpose
P20250709419F,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.109618,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025070959FC,1.0,1.0,1.0,1.0571428571428572,2025-09-29 16:49:27.113539,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025070965A7,2.0,2.0,2.0,1.1142857142857143,2025-09-29 16:49:27.118770,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507098064,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0761904761904761,2025-09-29 16:49:27.123712,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507102E70,0.75,0.75,0.75,1.042857142857143,2025-09-29 16:49:27.129450,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507103119,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.133376,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507109373,3.6,3.6,3.6000000000000005,1.2057142857142857,2025-09-29 16:49:27.139733,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507109627,10.5,10.5,10.5,1.6,2025-09-29 16:49:27.145430,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250710DD9E,5.25,5.25,5.25,1.3,2025-09-29 16:49:27.151396,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250710E2B5,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.154438,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250710E92D,1.25,1.25,1.25,1.0714285714285714,2025-09-29 16:49:27.160150,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025071179A1,5.0,4.833333333333333,4.9,1.28,2025-09-29 16:49:27.167584,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.019047619047619,2025-09-29 16:49:27.172084,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507118C5B,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0380952380952382,2025-09-29 16:49:27.176895,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250711FD39,20.2,12.2,15.399999999999999,1.88,2025-09-29 16:49:27.187482,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507154E91,216.6,131.82608695652175,165.73565217391305,5.0,2025-09-29 16:49:27.210122,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250716280A,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.213061,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507169BCD,187.6,84.56521739130434,125.77913043478262,5.0,2025-09-29 16:49:27.235672,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250716BB5E,205.2,81.68,131.088,5.0,2025-09-29 16:49:27.262514,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250716BE86,31.6,7.9,17.380000000000003,1.9931428571428573,2025-09-29 16:49:27.281479,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507178C27,194.4,84.18181818181819,128.26909090909092,5.0,2025-09-29 16:49:27.303217,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507183B0A,10.4,4.238095238095238,6.702857142857143,1.3830204081632653,2025-09-29 16:49:27.322590,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250718B4BE,10.8,4.2272727272727275,6.856363636363637,1.3917922077922078,2025-09-29 16:49:27.343149,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507213ACA,125.2,63.6,88.24000000000001,5.0,2025-09-29 16:49:27.362765,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507217086,91.0,40.17391304347826,60.504347826086956,4.457391304347826,2025-09-29 16:49:27.384593,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025072176E5,56.0,26.5,38.3,3.1885714285714286,2025-09-29 16:49:27.405372,"""purpose=calibration;celling_parameter=70;author=Yumin"""
