psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P202508119E7D,10.4,10.4,1.5942857142857143,2025-09-22 16:15:17.403287,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025081356D5,13.333333333333334,13.333333333333334,1.7619047619047619,2025-09-22 16:15:17.408596,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507041AFF,35.2,35.2,2.983098591549296,2025-09-22 16:15:17.417353,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P202507046A44,14.4,14.4,1.811267605633803,2025-09-22 16:15:17.423960,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-22 16:15:17.427186,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P202507074212,11.2,9.333333333333334,1.567887323943662,2025-09-22 16:15:17.434238,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P202507075FAD,10.0,10.0,1.563380281690141,2025-09-22 16:15:17.440501,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P202507086502,13.0,13.0,1.732394366197183,2025-09-22 16:15:17.446300,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P20250708740B,172.0,80.0,5.0,2025-09-22 16:15:17.472829,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P20250708B5F0,8.0,8.0,1.4507042253521127,2025-09-22 16:15:17.478100,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P2025070901E3,4.0,4.0,1.2253521126760563,2025-09-22 16:15:17.482606,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P202507093825,13.6,13.6,1.7661971830985916,2025-09-22 16:15:17.489262,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-22 16:15:17.492423,"""purpose=calibration;celling_parameter=71;author=Yumin"""
P2025070959FC,4.0,4.0,1.2253521126760563,2025-09-22 16:15:17.496567,"""purpose=calibration;celling_parameter=71;author=Yumin"""
